unified_id,scene,row_index,raw_referents,mapped_referents,matched_location_region_anchors,is_location_region_interaction
scene3::646,scene3,646,"Car1, Truck1, Person1","car1,truck1,person1",,False
scene3::647,scene3,647,"Truck1, Runway1, Building3, Person3","truck1,runway1,building3,person3",building3,True
scene3::648,scene3,648,"Van1, Truck1, Person3","van1,truck1,person3",,False
scene3::649,scene3,649,"Van1, Car1","van1,car1",,False
scene3::650,scene3,650,"Car1, SpotB, Car4","car1,spotB,car4",spotB,True
scene3::651,scene3,651,"Van1, Building3, Person2","van1,building3,person2",building3,True
scene3::652,scene3,652,"Van1, Building3, Drone1, Building2","van1,building3,drone1,building2","building2,building3",True
scene3::653,scene3,653,"Truck1, Runway1, Car3, Car1","truck1,runway1,car3,car1",,False
scene3::654,scene3,654,"Car3, Car1, Drone2, Person1","car3,car1,drone2,person1",,False
scene3::655,scene3,655,"Building3, Truck1, Person3","building3,truck1,person3",building3,True
scene3::656,scene3,656,"Truck1, Drone2, Building1","truck1,drone2,building1",building1,True
scene3::657,scene3,657,"Car3, Car5, Drone2","car3,car5,drone2",,False
scene3::658,scene3,658,"Drone2, Car1","drone2,car1",,False
scene3::659,scene3,659,"Truck1, Building2","truck1,building2",building2,True
scene3::660,scene3,660,"Drone1, Van1","drone1,van1",,False
scene3::661,scene3,661,"Car2, Car5, Car4, SpotD","car2,car5,car4,spotD",spotD,True
scene3::662,scene3,662,"Car5, Van1","car5,van1",,False
scene3::663,scene3,663,"Building1, Car3, SpotB","building1,car3,spotB","building1,spotB",True
scene3::664,scene3,664,"Van1, Building3, Person2","van1,building3,person2",building3,True
scene3::665,scene3,665,"Person2, Car4, Runway1,  Car3,SpotE","person2,car4,runway1,car3,spotE",spotE,True
scene3::666,scene3,666,"Van1, SpotA","van1,spotA",spotA,True
scene3::667,scene3,667,"Truck1, Building3","truck1,building3",building3,True
scene3::668,scene3,668,"Drone3, Car4","drone3,car4",,False
scene3::669,scene3,669,Truck1,truck1,,False
scene3::670,scene3,670,"Truck1, Car2, SpotE, Person2","truck1,car2,spotE,person2",spotE,True
scene3::671,scene3,671,"Van1, Car2","van1,car2",,False
scene3::672,scene3,672,"Truck1, SpotD, Car4, Building2, Person1","truck1,spotD,car4,building2,person1","building2,spotD",True
scene3::673,scene3,673,"Truck1, Drone3, Runway1","truck1,drone3,runway1",,False
scene3::674,scene3,674,"Van1, Car5, SpotA","van1,car5,spotA",spotA,True
scene3::675,scene3,675,"Van1, Car3, Truck1, Person3, SpotE","van1,car3,truck1,person3,spotE",spotE,True
scene3::676,scene3,676,"Car3, Truck1","car3,truck1",,False
scene3::677,scene3,677,"Van1, Building1","van1,building1",building1,True
scene3::678,scene3,678,"Drone2, Van1","drone2,van1",,False
scene3::679,scene3,679,"Truck1, Building1, Drone2, SpotB","truck1,building1,drone2,spotB","building1,spotB",True
scene3::680,scene3,680,"Car3, Drone3, SpotE","car3,drone3,spotE",spotE,True
scene3::681,scene3,681,"Truck1, Van1","truck1,van1",,False
scene3::682,scene3,682,"Truck1, Building1","truck1,building1",building1,True
scene3::683,scene3,683,"Building3, Van1","building3,van1",building3,True
scene3::684,scene3,684,"Car2, Car5","car2,car5",,False
scene3::685,scene3,685,"Drone1, Building3","drone1,building3",building3,True
scene3::686,scene3,686,"Building3, Drone2","building3,drone2",building3,True
scene3::687,scene3,687,"Van1, SpotE, Person1","van1,spotE,person1",spotE,True
scene3::688,scene3,688,"Truck1, SpotC, Van1, Building3, Person3","truck1,spotC,van1,building3,person3","building3,spotC",True
scene3::689,scene3,689,"Car3, Building2","car3,building2",building2,True
scene3::690,scene3,690,"Drone3, Van1, Runway1","drone3,van1,runway1",,False
scene3::691,scene3,691,"Car3, SpotD, Van1, Building3, Person1","car3,spotD,van1,building3,person1","building3,spotD",True
scene3::692,scene3,692,Car5,car5,,False
scene3::693,scene3,693,"Building1, Car4","building1,car4",building1,True
scene3::694,scene3,694,"Van1, Building3, Person3","van1,building3,person3",building3,True
scene3::695,scene3,695,"Car3, Truck1","car3,truck1",,False
scene3::696,scene3,696,"Truck1, Car4, Building3","truck1,car4,building3",building3,True
scene3::697,scene3,697,"Van1, Drone3, Runway1","van1,drone3,runway1",,False
scene3::698,scene3,698,"Drone1, Car3, Runway1","drone1,car3,runway1",,False
scene3::699,scene3,699,"Car3, Van1, SpotC, Person3","car3,van1,spotC,person3",spotC,True
scene3::700,scene3,700,"Van1, Building2, Car4, SpotE","van1,building2,car4,spotE","building2,spotE",True
scene3::701,scene3,701,"Car3, Runway1, Van1, Person2","car3,runway1,van1,person2",,False
scene3::702,scene3,702,"Car4, SpotC, Van1","car4,spotC,van1",spotC,True
scene3::703,scene3,703,"Van1, Car1","van1,car1",,False
scene3::704,scene3,704,"Car4, Runway1, Car5,  Person1","car4,runway1,car5,person1",,False
scene3::705,scene3,705,"Car3, SpotC, Truck1","car3,spotC,truck1",spotC,True
scene3::706,scene3,706,"Car4, Building1, Person3","car4,building1,person3",building1,True
scene3::707,scene3,707,"Car4, SpotD, Van1, SpotE","car4,spotD,van1,spotE","spotD,spotE",True
scene3::708,scene3,708,"Van1, Building2, Drone1, Person3","van1,building2,drone1,person3",building2,True
scene3::709,scene3,709,Van1,van1,,False
scene3::710,scene3,710,"Drone3, Building3, Truck1","drone3,building3,truck1",building3,True
scene3::711,scene3,711,"Truck1, Building2, Van1, SpotA, Person1","truck1,building2,van1,spotA,person1","building2,spotA",True
scene3::712,scene3,712,"Car3, SpotD, Truck1","car3,spotD,truck1",spotD,True
scene3::713,scene3,713,"Car4, Truck1, Car2","car4,truck1,car2",,False
scene3::714,scene3,714,"Truck1, SpotD, Car1","truck1,spotD,car1",spotD,True
scene3::715,scene3,715,"Car3, Building2, Truck1","car3,building2,truck1",building2,True
scene3::716,scene3,716,"Building2, Van1","building2,van1",building2,True
scene3::717,scene3,717,"Truck1, Building1, Car3, SpotD","truck1,building1,car3,spotD","building1,spotD",True
scene3::718,scene3,718,"Drone2, Truck1, Person3","drone2,truck1,person3",,False
scene3::719,scene3,719,"Drone1, Van1, Car2","drone1,van1,car2",,False
scene3::720,scene3,720,"Van1, Truck1, Building2","van1,truck1,building2",building2,True
scene3::721,scene3,721,"Truck1, Drone2, SpotE, Car2, Building1","truck1,drone2,spotE,car2,building1","building1,spotE",True
scene3::722,scene3,722,"Truck1, Drone3, Van1, Runway1, Person1","truck1,drone3,van1,runway1,person1",,False
scene3::723,scene3,723,"Car1, Drone2, SpotA,  Car5,SpotB","car1,drone2,spotA,car5,spotB","spotA,spotB",True
scene3::724,scene3,724,"Drone3, Building3, Van1","drone3,building3,van1",building3,True
scene3::725,scene3,725,"Car2, Building1, Truck1, Building2, Car4, SpotD","car2,building1,truck1,building2,car4,spotD","building1,building2,spotD",True
scene3::726,scene3,726,"Truck1, Car2, Car5","truck1,car2,car5",,False
scene3::727,scene3,727,"Drone3, Building2, Car5, Car3, SpotD","drone3,building2,car5,car3,spotD","building2,spotD",True
scene3::728,scene3,728,"Drone3, Building2, Building3, Car1, Building1","drone3,building2,building3,car1,building1","building1,building2,building3",True
scene3::729,scene3,729,"Car4, Car5, Building1","car4,car5,building1",building1,True
scene3::730,scene3,730,"Car1, Van1, Truck1","car1,van1,truck1",,False
scene3::731,scene3,731,"Car3, Truck1, SpotE, Van1","car3,truck1,spotE,van1",spotE,True
scene3::732,scene3,732,"Car5, Drone2, Van1, Person3","car5,drone2,van1,person3",,False
scene3::733,scene3,733,"Van1, Building1, Car3, Person3","van1,building1,car3,person3",building1,True
scene3::734,scene3,734,"Van1,Truck1","van1,truck1",,False
scene3::735,scene3,735,"Drone1, Truck1, Building1, Person1","drone1,truck1,building1,person1",building1,True
scene3::736,scene3,736,"Truck1, Drone2","truck1,drone2",,False
scene3::737,scene3,737,"Van1, Truck1, Car4, Building2","van1,truck1,car4,building2",building2,True
scene3::738,scene3,738,"Car4, Building3,  Drone3,SpotA","car4,building3,drone3,spotA","building3,spotA",True
scene3::739,scene3,739,"Truck1, Drone1, Car5, SpotE","truck1,drone1,car5,spotE",spotE,True
scene3::740,scene3,740,"Car1, Car4, SpotC","car1,car4,spotC",spotC,True
scene3::741,scene3,741,"Truck1,Car3, Car1,  Person2","truck1,car3,car1,person2",,False
scene3::742,scene3,742,"Truck1, Car1,Car3, Building3, Person2","truck1,car1,car3,building3,person2",building3,True
scene3::743,scene3,743,"Car1, Building1, Drone1,Car4, Runway1","car1,building1,drone1,car4,runway1",building1,True
scene3::744,scene3,744,"Building1,  Drone1, Person2","building1,drone1,person2",building1,True
scene3::745,scene3,745,"Truck1, Building2, Drone3, Car3","truck1,building2,drone3,car3",building2,True
scene3::746,scene3,746,"Car2, SpotD,Car3, SpotE","car2,spotD,car3,spotE","spotD,spotE",True
scene3::747,scene3,747,"Van1, Truck1, Car3, Building2, Person1","van1,truck1,car3,building2,person1",building2,True
scene3::748,scene3,748,"Van1, Building2, Car2,  SpotC","van1,building2,car2,spotC","building2,spotC",True
scene3::749,scene3,749,"Car5, Building1, Drone3, Person1","car5,building1,drone3,person1",building1,True
scene3::750,scene3,750,"Van1, Truck1, Drone2","van1,truck1,drone2",,False
scene3::751,scene3,751,"Van1, Building1, Truck1, Building3, Person3","van1,building1,truck1,building3,person3","building1,building3",True
scene3::752,scene3,752,"Car4, Truck1","car4,truck1",,False
scene3::753,scene3,753,"Drone2, Car1","drone2,car1",,False
scene3::754,scene3,754,"Car2, Truck1","car2,truck1",,False
scene3::755,scene3,755,"Car2, Van1","car2,van1",,False
scene3::756,scene3,756,"Car2, Building3, Truck1","car2,building3,truck1",building3,True
scene3::757,scene3,757,"Car2, Building2, Truck1","car2,building2,truck1",building2,True
scene3::758,scene3,758,"Car1, Drone1","car1,drone1",,False
scene3::759,scene3,759,"Building3, Truck1","building3,truck1",building3,True
scene3::760,scene3,760,"Car4, Building3, SpotC","car4,building3,spotC","building3,spotC",True
scene3::761,scene3,761,"Drone2, Building1, Runway1","drone2,building1,runway1",building1,True
scene3::762,scene3,762,"Car5, SpotD, Truck1","car5,spotD,truck1",spotD,True
scene3::763,scene3,763,Car2,car2,,False
scene3::764,scene3,764,"Drone3, Truck1","drone3,truck1",,False
scene3::765,scene3,765,"Car5, Drone1","car5,drone1",,False
scene3::766,scene3,766,"Drone3, Truck1","drone3,truck1",,False
scene3::767,scene3,767,"Car4, Drone3, Van1","car4,drone3,van1",,False
scene3::768,scene3,768,"Car2, Truck1","car2,truck1",,False
scene3::769,scene3,769,"Car1, Van1, Building1","car1,van1,building1",building1,True
scene3::770,scene3,770,"Drone1, Car1","drone1,car1",,False
scene3::771,scene3,771,"Van1, Truck1","van1,truck1",,False
scene3::772,scene3,772,"Van1, Building1, Runway1","van1,building1,runway1",building1,True
scene3::773,scene3,773,"Building3, Drone1","building3,drone1",building3,True
scene3::774,scene3,774,"Drone3, Truck1","drone3,truck1",,False
scene3::775,scene3,775,"Building3, Truck1","building3,truck1",building3,True
scene3::776,scene3,776,"Building2, Car1","building2,car1",building2,True
scene3::777,scene3,777,"Car5, Building1, Truck1","car5,building1,truck1",building1,True
scene3::778,scene3,778,"Building2, Truck1","building2,truck1",building2,True
scene3::779,scene3,779,"Car2, Van1","car2,van1",,False
scene3::780,scene3,780,"Car2, Truck1","car2,truck1",,False
scene3::781,scene3,781,"Car1, Truck1","car1,truck1",,False
scene3::782,scene3,782,"Car2, Van1","car2,van1",,False
scene3::783,scene3,783,"Building3, Truck1","building3,truck1",building3,True
scene3::784,scene3,784,"Car5, Truck1","car5,truck1",,False
scene3::785,scene3,785,"Car4, Truck1","car4,truck1",,False
scene3::786,scene3,786,"Van1, Drone1","van1,drone1",,False
scene3::787,scene3,787,Truck1,truck1,,False
scene3::788,scene3,788,"Building3, Car1, Van1","building3,car1,van1",building3,True
scene3::789,scene3,789,"Car5, Drone2, SpotD","car5,drone2,spotD",spotD,True
scene3::790,scene3,790,"Car4, Building2","car4,building2",building2,True
scene3::791,scene3,791,"Car2, Drone3","car2,drone3",,False
scene3::792,scene3,792,"Car4, Building3","car4,building3",building3,True
scene3::793,scene3,793,"Car5, Truck1, Building1","car5,truck1,building1",building1,True
scene3::794,scene3,794,Car4,car4,,False
scene3::795,scene3,795,"Car4, Truck1, Runway1","car4,truck1,runway1",,False
scene3::796,scene3,796,"Car4, Van1","car4,van1",,False
scene3::797,scene3,797,"Car4, Building1","car4,building1",building1,True
scene3::798,scene3,798,"Car4, Drone2","car4,drone2",,False
scene3::799,scene3,799,"Van1, Building1","van1,building1",building1,True
scene4_room1::0,scene4_room1,0,"cup, table","cup,dining_table",,False
scene4_room1::1,scene4_room1,1,"curtain, sofa","curtain1,sofa",,False
scene4_room1::2,scene4_room1,2,"lamp, sofa","lamp,sofa",,False
scene4_room1::3,scene4_room1,3,table,dining_table,,False
scene4_room1::4,scene4_room1,4,"cup, wooden table, blue armchair","cup,armchair",,False
scene4_room1::5,scene4_room1,5,"cushion, red sofa","cushion,sofa",,False
scene4_room1::6,scene4_room1,6,lamp,lamp,,False
scene4_room1::7,scene4_room1,7,"painting, sofa","painting,sofa",,False
scene4_room1::8,scene4_room1,8,window,window,,False
scene4_room1::9,scene4_room1,9,"cup, table","cup,dining_table",,False
scene4_room1::10,scene4_room1,10,curtain,curtain1,,False
scene4_room1::11,scene4_room1,11,"curtain, red sofa","curtain1,sofa",,False
scene4_room1::12,scene4_room1,12,"cup, blue armchair","cup,armchair",,False
scene4_room1::13,scene4_room1,13,table,dining_table,,False
scene4_room1::14,scene4_room1,14,"armchair, table","armchair,dining_table",,False
scene4_room1::15,scene4_room1,15,floor lamp,lamp,,False
scene4_room1::16,scene4_room1,16,"door,person","door,person",,False
scene4_room1::17,scene4_room1,17,bookshelf,bookshelf,,False
scene4_room1::18,scene4_room1,18,table,dining_table,,False
scene4_room1::19,scene4_room1,19,cabinet,cabinet,,False
scene4_room1::20,scene4_room1,20,sofa cushion,cushion,,False
scene4_room1::21,scene4_room1,21,"cup, stove","cup,stove",,False
scene4_room1::22,scene4_room1,22,"dining chair, table","dining_chair,dining_table",,False
scene4_room1::23,scene4_room1,23,stove,stove,,False
scene4_room1::24,scene4_room1,24,curtain,curtain1,,False
scene4_room1::25,scene4_room1,25,window,window,,False
scene4_room1::26,scene4_room1,26,bookshelf,bookshelf,,False
scene4_room1::27,scene4_room1,27,"cushion, armchair","cushion,armchair",,False
scene4_room1::28,scene4_room1,28,"lamp, red sofa","lamp,sofa",,False
scene4_room1::29,scene4_room1,29,cabinet,cabinet,,False
scene4_room1::30,scene4_room1,30,window,window,,False
scene4_room1::31,scene4_room1,31,curtain2,curtain2,,False
scene4_room1::32,scene4_room1,32,ceiling lamp,ceiling_lamp,,False
scene4_room1::33,scene4_room1,33,heater,stove,,False
scene4_room1::34,scene4_room1,34,blue armchair,armchair,,False
scene4_room1::35,scene4_room1,35,rug,rug,,False
scene4_room1::36,scene4_room1,36,curtain1,curtain1,,False
scene4_room1::37,scene4_room1,37,sofa cushion,cushion,,False
scene4_room1::38,scene4_room1,38,stove,stove,,False
scene4_room1::39,scene4_room1,39,flowerpot,flowerpot,,False
scene4_room1::40,scene4_room1,40,Ceilinglamp,ceiling_lamp,,False
scene4_room1::41,scene4_room1,41,curtain2,curtain2,,False
scene4_room1::42,scene4_room1,42,"cup, rug","cup,rug",,False
scene4_room1::43,scene4_room1,43,dining chair,dining_chair,,False
scene4_room1::44,scene4_room1,44,wall picture,painting,,False
scene4_room1::45,scene4_room1,45,ceiling,ceiling_lamp,,False
scene4_room1::46,scene4_room1,46,"curtain, stove","curtain1,stove",,False
scene4_room1::47,scene4_room1,47,"book, table",dining_table,,False
scene4_room1::48,scene4_room1,48,ceiling lamp,ceiling_lamp,,False
scene4_room1::49,scene4_room1,49,"cushion, sofa","cushion,sofa",,False
scene4_room1::50,scene4_room1,50,"person, curtain2","person,curtain2",,False
scene4_room1::51,scene4_room1,51,"person, lamp","person,lamp",,False
scene4_room1::52,scene4_room1,52,"person, table","person,dining_table",,False
scene4_room1::53,scene4_room1,53,"person, dining chair, table","person,dining_chair,dining_table",,False
scene4_room1::54,scene4_room1,54,"person, window","person,window",,False
scene4_room1::55,scene4_room1,55,"person, cushion","person,cushion",,False
scene4_room1::56,scene4_room1,56,"person, bookshelf","person,bookshelf",,False
scene4_room1::57,scene4_room1,57,"person, ceiling lamp","person,ceiling_lamp",,False
scene4_room1::58,scene4_room1,58,"person, curtain1","person,curtain1",,False
scene4_room1::59,scene4_room1,59,"person, cup, cabinet","person,cup,cabinet",,False
scene4_room1::60,scene4_room1,60,cushion,cushion,,False
scene4_room1::61,scene4_room1,61,curtain2,curtain2,,False
scene4_room1::62,scene4_room1,62,ceilingLamp,ceiling_lamp,,False
scene4_room1::63,scene4_room1,63,stove,stove,,False
scene4_room1::64,scene4_room1,64,floor lamp,lamp,,False
scene4_room1::65,scene4_room1,65,"picture, curtain2",curtain2,,False
scene4_room1::66,scene4_room1,66,"cup, blue armchair","cup,armchair",,False
scene4_room1::67,scene4_room1,67,dining table,dining_table,,False
scene4_room1::68,scene4_room1,68,window,window,,False
scene4_room1::69,scene4_room1,69,"book, cabinet",cabinet,,False
scene4_room1::70,scene4_room1,70,"floor lamp, red sofa","lamp,sofa",,False
scene4_room1::71,scene4_room1,71,window,window,,False
scene4_room1::72,scene4_room1,72,"curtain, stove","curtain1,stove",,False
scene4_room1::73,scene4_room1,73,"cup, lamp","cup,lamp",,False
scene4_room1::74,scene4_room1,74,"heater, bookshelf","stove,bookshelf",,False
